# Subsample from the 1982 Highschool and Beyond (HS & B) Survey.
# Raudenbush & Bryk (2002). Hierarchical linear models. Chap. 4.
#
# sector: 0 public high school, 1 Catholic high school
#
"school" "student" "cons" "minority" "female" "ses" "meanses" "cses" "mathach" "size" "sector" "pracad" "disclim" "himinty"
1296 16 1 1 1 .052000001072883606 -.41999998688697815 .47200000286102295 3.5869998931884766 1719 0 .3199999928474426 -.13699999451637268 1
1296 17 1 1 1 -.02800000086426735 -.41999998688697815 .3919999897480011 11.161999702453613 1719 0 .3199999928474426 -.13699999451637268 1
1296 18 1 1 1 -.8980000019073486 -.41999998688697815 -.4780000150203705 5.98199987411499 1719 0 .3199999928474426 -.13699999451637268 1
1296 19 1 1 0 -.8180000185966492 -.41999998688697815 -.398000031709671 2.813999891281128 1719 0 .3199999928474426 -.13699999451637268 1
1296 20 1 1 1 -1.4079999923706055 -.41999998688697815 -.9880000352859497 7.271999835968018 1719 0 .3199999928474426 -.13699999451637268 1
1296 21 1 1 0 -1.2580000162124634 -.41999998688697815 -.8380000591278076 8.895000457763672 1719 0 .3199999928474426 -.13699999451637268 1
1296 22 1 1 0 -.6079999804496765 -.41999998688697815 -.18799999356269836 8.77299976348877 1719 0 .3199999928474426 -.13699999451637268 1
1296 23 1 1 1 1.2419999837875366 -.41999998688697815 1.6619999408721924 12.175999641418457 1719 0 .3199999928474426 -.13699999451637268 1
1296 24 1 0 0 -.6880000233650208 -.41999998688697815 -.2680000364780426 3.052000045776367 1719 0 .3199999928474426 -.13699999451637268 1
1296 25 1 1 1 -.828000009059906 -.41999998688697815 -.40800002217292786 6.834000110626221 1719 0 .3199999928474426 -.13699999451637268 1
1296 26 1 1 1 -.6980000138282776 -.41999998688697815 -.27800002694129944 3.255000114440918 1719 0 .3199999928474426 -.13699999451637268 1
1296 27 1 1 1 -.49799999594688416 -.41999998688697815 -.078000009059906 6.355000019073486 1719 0 .3199999928474426 -.13699999451637268 1
1296 28 1 1 0 -.6579999923706055 -.41999998688697815 -.23800000548362732 11.58899974822998 1719 0 .3199999928474426 -.13699999451637268 1
1296 29 1 1 1 -.777999997138977 -.41999998688697815 -.3580000102519989 8.079999923706055 1719 0 .3199999928474426 -.13699999451637268 1
1296 30 1 1 1 -.09799999743700027 -.41999998688697815 .32199999690055847 19.82200050354004 1719 0 .3199999928474426 -.13699999451637268 1
1296 31 1 1 1 -1.027999997138977 -.41999998688697815 -.6080000400543213 14.23900032043457 1719 0 .3199999928474426 -.13699999451637268 1
1296 32 1 1 1 -.4180000126361847 -.41999998688697815 .001999974250793457 1.1699999570846558 1719 0 .3199999928474426 -.13699999451637268 1
1296 33 1 1 1 -.40799999237060547 -.41999998688697815 .01199999451637268 -1.1269999742507935 1719 0 .3199999928474426 -.13699999451637268 1
1296 34 1 1 0 .35199999809265137 -.41999998688697815 .7719999551773071 10.84000015258789 1719 0 .3199999928474426 -.13699999451637268 1
1296 35 1 1 1 -1.628000020980835 -.41999998688697815 -1.2080000638961792 6.7779998779296875 1719 0 .3199999928474426 -.13699999451637268 1
1296 36 1 1 1 -.6980000138282776 -.41999998688697815 -.27800002694129944 9.449000358581543 1719 0 .3199999928474426 -.13699999451637268 1
1296 37 1 1 0 -.1679999977350235 -.41999998688697815 .25199997425079346 5.994999885559082 1719 0 .3199999928474426 -.13699999451637268 1
1296 38 1 1 1 -.7179999947547913 -.41999998688697815 -.2980000078678131 4.764999866485596 1719 0 .3199999928474426 -.13699999451637268 1
1296 39 1 1 1 -1.0080000162124634 -.41999998688697815 -.5880000591278076 14.39900016784668 1719 0 .3199999928474426 -.13699999451637268 1
1296 40 1 1 0 -.17800000309944153 -.41999998688697815 .24199998378753662 6.5879998207092285 1719 0 .3199999928474426 -.13699999451637268 1
1296 41 1 1 0 .3919999897480011 -.41999998688697815 .8119999766349792 11.026000022888184 1719 0 .3199999928474426 -.13699999451637268 1
1296 42 1 1 1 -.3580000102519989 -.41999998688697815 .06199997663497925 7.09499979019165 1719 0 .3199999928474426 -.13699999451637268 1
1296 43 1 1 0 -.628000020980835 -.41999998688697815 -.2080000340938568 12.720999717712402 1719 0 .3199999928474426 -.13699999451637268 1
1296 44 1 1 0 -.03799999877810478 -.41999998688697815 .38199999928474426 5.519999980926514 1719 0 .3199999928474426 -.13699999451637268 1
1296 45 1 1 1 .972000002861023 -.41999998688697815 1.3919999599456787 7.353000164031982 1719 0 .3199999928474426 -.13699999451637268 1
1296 46 1 1 1 .25200000405311584 -.41999998688697815 .671999990940094 7.09499979019165 1719 0 .3199999928474426 -.13699999451637268 1
1296 47 1 1 1 .3319999873638153 -.41999998688697815 .7519999742507935 9.99899959564209 1719 0 .3199999928474426 -.13699999451637268 1
1296 48 1 1 0 -.30799999833106995 -.41999998688697815 .1119999885559082 10.71500015258789 1719 0 .3199999928474426 -.13699999451637268 1
1308 1 1 0 0 .421999990940094 .5339999794960022 -.1119999885559082 13.232999801635742 716 1 .9599999785423279 -.621999979019165 0
1308 2 1 0 0 .5619999766349792 .5339999794960022 .02799999713897705 13.95199966430664 716 1 .9599999785423279 -.621999979019165 0
1308 3 1 1 0 -.057999998331069946 .5339999794960022 -.5920000076293945 13.756999969482422 716 1 .9599999785423279 -.621999979019165 0
1308 4 1 0 0 .9520000219345093 .5339999794960022 .4180000424385071 13.970000267028809 716 1 .9599999785423279 -.621999979019165 0
1308 5 1 0 0 .621999979019165 .5339999794960022 .08799999952316284 23.43400001525879 716 1 .9599999785423279 -.621999979019165 0
1308 6 1 0 0 .8320000171661377 .5339999794960022 .2980000376701355 9.161999702453613 716 1 .9599999785423279 -.621999979019165 0
1308 7 1 0 0 1.5119999647140503 .5339999794960022 .9779999852180481 23.81800079345703 716 1 .9599999785423279 -.621999979019165 0
1308 8 1 0 0 .621999979019165 .5339999794960022 .08799999952316284 15.998000144958496 716 1 .9599999785423279 -.621999979019165 0
1308 9 1 1 0 .3319999873638153 .5339999794960022 -.2019999921321869 16.038999557495117 716 1 .9599999785423279 -.621999979019165 0
1308 10 1 0 0 .44200000166893005 .5339999794960022 -.09199997782707214 24.993000030517578 716 1 .9599999785423279 -.621999979019165 0
1308 11 1 1 0 .5820000171661377 .5339999794960022 .0480000376701355 15.656999588012695 716 1 .9599999785423279 -.621999979019165 0
1308 12 1 0 0 1.1019999980926514 .5339999794960022 .5680000185966492 16.257999420166016 716 1 .9599999785423279 -.621999979019165 0
1308 13 1 0 0 .8920000195503235 .5339999794960022 .3580000400543213 10.545999526977539 716 1 .9599999785423279 -.621999979019165 0
1308 14 1 1 0 .8019999861717224 .5339999794960022 .2680000066757202 17.614999771118164 716 1 .9599999785423279 -.621999979019165 0
1308 15 1 1 0 -.5680000185966492 .5339999794960022 -1.1019999980926514 21.115999221801758 716 1 .9599999785423279 -.621999979019165 0
1308 16 1 1 0 .5220000147819519 .5339999794960022 -.011999964714050293 6.493000030517578 716 1 .9599999785423279 -.621999979019165 0
1308 17 1 1 0 .10199999809265137 .5339999794960022 -.43199998140335083 2.51200008392334 716 1 .9599999785423279 -.621999979019165 0
1308 18 1 1 0 -.3479999899864197 .5339999794960022 -.8819999694824219 22.39299964904785 716 1 .9599999785423279 -.621999979019165 0
1308 19 1 0 0 .5519999861717224 .5339999794960022 .018000006675720215 21.488000869750977 716 1 .9599999785423279 -.621999979019165 0
1308 20 1 0 0 .6819999814033508 .5339999794960022 .14800000190734863 22.676000595092773 716 1 .9599999785423279 -.621999979019165 0
1317 1 1 0 1 .8820000290870667 .35100001096725464 .531000018119812 12.862000465393066 455 1 .949999988079071 -1.694000005722046 1
1317 2 1 1 1 .9319999814033508 .35100001096725464 .5809999704360962 8.961000442504883 455 1 .949999988079071 -1.694000005722046 1
1317 3 1 1 1 -.15800000727176666 .35100001096725464 -.5090000033378601 4.75600004196167 455 1 .949999988079071 -1.694000005722046 1
1317 4 1 1 1 .3619999885559082 .35100001096725464 .010999977588653564 21.405000686645508 455 1 .949999988079071 -1.694000005722046 1
1317 5 1 0 1 1.371999979019165 .35100001096725464 1.0209999084472656 20.74799919128418 455 1 .949999988079071 -1.694000005722046 1
1317 6 1 1 1 .13199999928474426 .35100001096725464 -.21900001168251038 18.36199951171875 455 1 .949999988079071 -1.694000005722046 1
1317 7 1 0 1 .13199999928474426 .35100001096725464 -.21900001168251038 14.751999855041504 455 1 .949999988079071 -1.694000005722046 1
1317 8 1 1 1 -.00800000037997961 .35100001096725464 -.35899999737739563 11.289999961853027 455 1 .949999988079071 -1.694000005722046 1
1317 9 1 1 1 -.1080000028014183 .35100001096725464 -.45900002121925354 10.493000030517578 455 1 .949999988079071 -1.694000005722046 1
1317 10 1 1 1 .6119999885559082 .35100001096725464 .26099997758865356 10.956000328063965 455 1 .949999988079071 -1.694000005722046 1
1317 11 1 1 1 .4819999933242798 .35100001096725464 .13099998235702515 21.405000686645508 455 1 .949999988079071 -1.694000005722046 1
1317 12 1 0 1 .5019999742507935 .35100001096725464 .15099996328353882 23.354999542236328 455 1 .949999988079071 -1.694000005722046 1
1317 13 1 1 1 .4819999933242798 .35100001096725464 .13099998235702515 12.282999992370605 455 1 .949999988079071 -1.694000005722046 1
1317 14 1 1 1 .47200000286102295 .35100001096725464 .12099999189376831 9.256999969482422 455 1 .949999988079071 -1.694000005722046 1
1317 15 1 0 1 -.578000009059906 .35100001096725464 -.9290000200271606 11.501999855041504 455 1 .949999988079071 -1.694000005722046 1
1317 16 1 1 1 1.1519999504089355 .35100001096725464 .8009999394416809 20.038999557495117 455 1 .949999988079071 -1.694000005722046 1
1317 17 1 1 1 -.2879999876022339 .35100001096725464 -.6389999985694885 21.405000686645508 455 1 .949999988079071 -1.694000005722046 1
1317 18 1 1 1 .9419999718666077 .35100001096725464 .590999960899353 23.736000061035156 455 1 .949999988079071 -1.694000005722046 1
1317 19 1 1 1 .722000002861023 .35100001096725464 .3709999918937683 11.027000427246094 455 1 .949999988079071 -1.694000005722046 1
1317 20 1 1 1 -.1080000028014183 .35100001096725464 -.45900002121925354 17.202999114990234 455 1 .949999988079071 -1.694000005722046 1
1317 21 1 1 1 1.4620000123977661 .35100001096725464 1.1110000610351562 10.66100025177002 455 1 .949999988079071 -1.694000005722046 1
1317 22 1 1 1 -.02800000086426735 .35100001096725464 -.3790000081062317 7.031000137329102 455 1 .949999988079071 -1.694000005722046 1
1317 23 1 0 1 .7020000219345093 .35100001096725464 .35100001096725464 13.677000045776367 455 1 .949999988079071 -1.694000005722046 1
1317 24 1 1 1 .0820000022649765 .35100001096725464 -.26899999380111694 13.373000144958496 455 1 .949999988079071 -1.694000005722046 1
1317 25 1 1 1 -.1080000028014183 .35100001096725464 -.45900002121925354 10.121000289916992 455 1 .949999988079071 -1.694000005722046 1
1317 26 1 1 1 .32199999690055847 .35100001096725464 -.029000014066696167 10.394000053405762 455 1 .949999988079071 -1.694000005722046 1
1317 27 1 1 1 .3019999861717224 .35100001096725464 -.04900002479553223 6.9730000495910645 455 1 .949999988079071 -1.694000005722046 1
1317 28 1 0 1 -.09799999743700027 .35100001096725464 -.4490000009536743 11.064000129699707 455 1 .949999988079071 -1.694000005722046 1
1317 29 1 1 1 -.8479999899864197 .35100001096725464 -1.1990000009536743 11.531000137329102 455 1 .949999988079071 -1.694000005722046 1
1317 30 1 1 1 -1.2480000257492065 .35100001096725464 -1.5989999771118164 8.253000259399414 455 1 .949999988079071 -1.694000005722046 1
1317 31 1 1 1 .12200000137090683 .35100001096725464 -.2290000021457672 7.142000198364258 455 1 .949999988079071 -1.694000005722046 1
1317 32 1 1 1 .2720000147819519 .35100001096725464 -.07899999618530273 3.2200000286102295 455 1 .949999988079071 -1.694000005722046 1
1317 33 1 0 1 .5820000171661377 .35100001096725464 .23100000619888306 15.784000396728516 455 1 .949999988079071 -1.694000005722046 1
1317 34 1 1 1 .6420000195503235 .35100001096725464 .29100000858306885 17.246000289916992 455 1 .949999988079071 -1.694000005722046 1
1317 35 1 1 1 .9520000219345093 .35100001096725464 .6010000109672546 9.336999893188477 455 1 .949999988079071 -1.694000005722046 1
1317 36 1 1 1 -.257999986410141 .35100001096725464 -.6089999675750732 15.555000305175781 455 1 .949999988079071 -1.694000005722046 1
1317 37 1 1 1 .492000013589859 .35100001096725464 .14100000262260437 8.381999969482422 455 1 .949999988079071 -1.694000005722046 1
1317 38 1 0 1 .9919999837875366 .35100001096725464 .640999972820282 11.621000289916992 455 1 .949999988079071 -1.694000005722046 1
1317 39 1 1 1 .8320000171661377 .35100001096725464 .48100000619888306 4.809999942779541 455 1 .949999988079071 -1.694000005722046 1
1317 40 1 1 1 -.06800000369548798 .35100001096725464 -.4190000295639038 17.868999481201172 455 1 .949999988079071 -1.694000005722046 1
1317 41 1 1 1 -.08799999952316284 .35100001096725464 -.4390000104904175 8.057000160217285 455 1 .949999988079071 -1.694000005722046 1
1317 42 1 1 1 .972000002861023 .35100001096725464 .6209999918937683 11.793999671936035 455 1 .949999988079071 -1.694000005722046 1
1317 43 1 0 1 .5419999957084656 .35100001096725464 .19099998474121094 18.93899917602539 455 1 .949999988079071 -1.694000005722046 1
1317 44 1 1 1 .13199999928474426 .35100001096725464 -.21900001168251038 20.26099967956543 455 1 .949999988079071 -1.694000005722046 1
1317 45 1 1 1 -.00800000037997961 .35100001096725464 -.35899999737739563 10.065999984741211 455 1 .949999988079071 -1.694000005722046 1
1317 46 1 0 1 .8119999766349792 .35100001096725464 .4609999656677246 20.236000061035156 455 1 .949999988079071 -1.694000005722046 1
1317 47 1 0 1 1.121999979019165 .35100001096725464 .7709999680519104 4.507999897003174 455 1 .949999988079071 -1.694000005722046 1
1317 48 1 0 1 .06199999898672104 .35100001096725464 -.289000004529953 18.82699966430664 455 1 .949999988079071 -1.694000005722046 1
1358 1 1 1 0 .03200000151991844 -.014000000432133675 .046000003814697266 -1.347000002861023 1430 0 .25 1.534999966621399 0
1358 2 1 0 1 -1.0880000591278076 -.014000000432133675 -1.0740000009536743 8.053999900817871 1430 0 .25 1.534999966621399 0
1358 3 1 0 0 .3720000088214874 -.014000000432133675 .38600000739097595 15.654999732971191 1430 0 .25 1.534999966621399 0
1358 4 1 0 0 -.5680000185966492 -.014000000432133675 -.5540000200271606 11.64799976348877 1430 0 .25 1.534999966621399 0
1358 5 1 0 0 -.328000009059906 -.014000000432133675 -.3140000104904175 11.628999710083008 1430 0 .25 1.534999966621399 0
1358 6 1 0 1 -.017999999225139618 -.014000000432133675 -.003999998793005943 18.687000274658203 1430 0 .25 1.534999966621399 0
1358 7 1 1 0 -1.2079999446868896 -.014000000432133675 -1.1939998865127563 -.8270000219345093 1430 0 .25 1.534999966621399 0
1358 8 1 0 0 -.09799999743700027 -.014000000432133675 -.08399999886751175 7.869999885559082 1430 0 .25 1.534999966621399 0
1358 9 1 0 0 .9419999718666077 -.014000000432133675 .9559999704360962 18.114999771118164 1430 0 .25 1.534999966621399 0
1358 10 1 0 1 -1.4079999923706055 -.014000000432133675 -1.3939999341964722 3.7920000553131104 1430 0 .25 1.534999966621399 0
1358 11 1 0 0 .12200000137090683 -.014000000432133675 .13600000739097595 11.029999732971191 1430 0 .25 1.534999966621399 0
1358 12 1 0 1 .3619999885559082 -.014000000432133675 .37599998712539673 7.564000129699707 1430 0 .25 1.534999966621399 0
1358 13 1 1 1 -.7080000042915344 -.014000000432133675 -.6940000057220459 3.4649999141693115 1430 0 .25 1.534999966621399 0
1358 14 1 0 0 .25200000405311584 -.014000000432133675 .26600000262260437 15.038000106811523 1430 0 .25 1.534999966621399 0
1358 15 1 0 1 .31200000643730164 -.014000000432133675 .32600000500679016 10.184000015258789 1430 0 .25 1.534999966621399 0
1358 16 1 0 1 -.6779999732971191 -.014000000432133675 -.6639999747276306 2.933000087738037 1430 0 .25 1.534999966621399 0
